Transaction_ID,Order_Date,Delivery_Date,Company_Name,Industry,Country,Region,Customer_Segment,Sales_Rep,Channel,Product_Name,Unit_Price,Quantity,Discount_Pct,Revenue,COGS,Gross_Profit,Tax_Rate,Tax_Amount,Net_Profit,Revenue_Target,Payment_Method,Transaction_Status,Priority,Units_Returned,Customer_Satisfaction,Rating,Repeat_Customer,Contract_Length_Months,Notes
TXN-101560,2026-06-07,2020-04-28,Zenith Ltd,FMCG,UAE,Europe,Mid-Market,Aisha Bello,Direct Sales,Analytics Suite,8993.43,142,0.31,881176.27,603285.5,277890.77,0.11,96929.39,180961.38,254569.5,Bank Transfer,Processing,Medium,3,Satisfied,3.2,Yes,12,Follow-up required
TXN-100039,2024-09-05,2024-10-06,Zenith Ltd,Logistics,Brazil,Asia Pacific,Enterprise,,Trade Show,Cloud Subscription,14704.66,125,0.18,1507227.65,603832.61,903395.04,0.1,150722.76,752672.28,301691.91,Invoice Net 60,Processing,Critical,4,Satisfied,2.1,No,5,None
TXN-101486,2024-04-20,2024-06-04,AlphaVentures,Finance,Philippines,Africa,Mid-Market,Priya Nair,Partner,Hardware,4542.59,268,0.38,754796.75,302142.97,452653.78,0.24,181151.22,271502.56,496109.56,Credit Card,Refunded,Medium,40,Very Dissatisfied,2.3,Yes,10,First purchase
TXN-103980,2021-05-08,2021-05-16,AlphaVentures,Real Estate,UAE,Africa,SMB,Emma Clarke,Cold Outreach,Integration Module,3109.77,93205,0.25,816314.62,326970.34,489344.28,0.17,138773.49,350570.79,183996.7,Invoice Net 60,Refunded,High,21,Very Satisfied,3.3,Yes,10,Follow-up required
TXN-100169,2022-01-02,2022-03-01,Orion Inc,Manufacturing,Singapore,Africa,Startup,Lucas Müller,Trade Show,Consulting Service,6593.83,319,0.11,1872054.28,1135539.04,736515.24,0.14,262087.6,474427.64,174647.75,Credit Card,Pending,High,7,Satisfied,2.6,Yes,26,Renewal
TXN-101355,2020-04-04,2020-05-02,Vertex Partners,Technology,Singapore,Africa,SMB,Sofia Andrade,Cold Outreach,Analytics Suite,3899.68,310,0.28,870408.58,312113.4,558295.18,0.19,165377.63,392917.55,242056.88,Cash,Completed,Medium,21,Neutral,3.8,Yes,21,VIP client
TXN-102785,2025-04-13,2025-04-29,PrimeSolutions,Retail,United Kingdom,Middle East,Startup,Lucas Müller,Partner,Support Contract,196.68,67,0.31,9092.52,3287.74,5804.78,0.29,2636.83,3167.95,185993.46,Check,Pending,,0,Neutral,1.6,Yes,23,VIP client
TXN-104401,2022-05-21,2022-06-12,Orion Inc,Logistics,Australia,Europe,Mid-Market,Aisha Bello,Online,Maintenance Plan,11285.57,113,0.08,1173247.86,547126.78,626121.08,0.12,140789.74,485331.34,218298.42,PayPal,Processing,Medium,8,Satisfied,1.0,No,12,Urgent delivery
TXN-104807,2023-12-03,2023-12-12,AlphaVentures,Technology,Philippines,Latin America,Startup,Chen Wei,Online,Cloud Subscription,7336.23,338,0.22,1934123.68,1336017.27,598106.41,0.24,464189.68,133916.73,88625.1,Cash,Processing,High,24,Satisfied,3.6,No,34,VIP client
TXN-103612,2022-02-09,2022-03-19,Vertex Partners,Finance,Singapore,Middle East,Mid-Market,Kenji Tanaka,Direct Sales,Maintenance Plan,5879.76,499,0.33,1965780.16,1342004.37,623775.79,0.17,334182.63,289593.16,411847.66,Invoice Net 30,Pending,Low,72,Satisfied,,No,13,Negotiated price
TXN-100987,2020-01-13,2020-02-05,BetaGroup,FMCG,Japan,Latin America,Mid-Market,Maria Santos,Partner,Maintenance Plan,11833.69,352,0.21,3290712.52,2112589.26,1178123.26,0.24,789771.0,388352.26,239761.36,Invoice Net 30,Cancelled,Critical,36,Dissatisfied,4.0,Yes,27,Escalated
TXN-102682,2023-09-28,2023-11-16,NovaBiz,Retail,United States,Europe,Startup,Emma Clarke,Trade Show,Custom Development,1744.69,470,0.25,615003.23,386651.28,228351.95,0.25,153750.81,74601.14,442848.83,Cash,Pending,High,26,Neutral,4.6,No,4,Follow-up required
TXN-104762,2025-05-26,2025-05-30,Acme Corp,E-Commerce,United Kingdom,Asia Pacific,SMB,Priya Nair,Trade Show,Custom Development,13830.91,368,0.06,4784388.39,3198426.28,1585962.11,0.14,669814.37,916147.74,340400.47,Invoice Net 60,Processing,Critical,19,Very Satisfied,3.6,Yes,25,Standard order
TXN-104112,2023-04-25,2023-06-02,GlobalTech,E-Commerce,Singapore,Asia Pacific,Enterprise,Carlos Rivera,Online,Cloud Subscription,3331.92,177,0.18,483594.87,264904.86,218690.01,0.17,82211.13,136478.88,33350.67,Invoice Net 60,Cancelled,Low,16,Dissatisfied,2.5,No,24,Urgent delivery
TXN-101640,2020-07-25,2020-09-22,Zenith Ltd,Finance,Australia,Africa,Mid-Market,Lucas Müller,Trade Show,Consulting Service,1972.66,398,0.34,518178.33,247619.64,270558.69,0.07,36272.48,234286.21,25525.51,Bank Transfer,Completed,High,17,Dissatisfied,3.9,No,23,Renewal
TXN-101290,2021-07-27,2021-08-11,Orion Inc,Healthcare,United States,Europe,SMB,Chen Wei,Partner,Custom Development,4686.95,483,0.38,1403554.05,905260.16,498293.89,0.28,392995.13,105298.76,400523.86,Invoice Net 60,Refunded,Critical,58,Neutral,4.4,No,,Negotiated price
TXN-101380,2020-03-01,2020-03-30,AlphaVentures,Manufacturing,Singapore,Middle East,Mid-Market,Priya Nair,Trade Show,Software License,11037.4,53,0.36,374388.61,153162.75,221225.86,0.09,33694.97,187530.89,489320.15,PayPal,Cancelled,Low,3,Neutral,2.5,No,2,Follow-up required
TXN-101933,2023-02-24,2023-04-02,NovaBiz,Healthcare,UAE,North America,Startup,Maria Santos,Partner,Support Contract,13404.68,299,0.11,3567119.39,1530808.59,2036310.8,0.17,606410.3,1429900.5,307817.14,Bank Transfer,Refunded,,2,Dissatisfied,3.7,Yes,10,VIP client
TXN-100579,2022-02-18,2022-02-22,Nexus Co,Retail,Philippines,Europe,Enterprise,Sofia Andrade,Trade Show,Custom Development,6729.85,205,0.08,1269249.71,786737.21,482512.5,0.2,253849.94,228662.56,66701.41,PayPal,CANCELLED,Critical,5,Satisfied,4.7,false,33,none
TXN-104272,2025-04-30,2025-06-20,Nexus Co,Manufacturing,UAE,Europe,SMB,James Teller,Trade Show,Cloud Subscription,13163.43,385,0.38,3142110.74,1596277.6,1545833.14,0.24,754106.58,791726.56,206014.01,Check,Refunded,Low,47,Dissatisfied,2.3,Yes,6,None
TXN-103160,2023-12-13,2024-01-21,PrimeSolutions,Finance,United Kingdom,Europe,Enterprise,Lucas Müller,Direct Sales,Analytics Suite,11395.31,418,0.04,4572710.0,2806250.01,1766459.99,0.25,1143177.5,623282.49,39785.85,Check,Pending,Low,56,Very Satisfied,4.2,No,4,Standard order
TXN-102030,2023-08-20,24-Sep-2023,Nexus Co,Retail,Australia,Latin America,Government,Aisha Bello,Online,Custom Development,4967.58,325,0.23,1243136.9,844859.1,398277.8,0.3,372941.07,25336.73,389661.53,PayPal,Pending,Critical,9,Very Dissatisfied,4.1,Yes,12,Standard order
TXN-100892,2026-06-08,2020-03-14,NovaBiz,Finance,Philippines,Asia Pacific,Enterprise,Aisha Bello,Direct Sales,Analytics Suite,4099.26,470,0.38,1194524.36,473191.11,721333.25,0.08,95561.95,625771.3,151522.53,Invoice Net 60,Refunded,Low,8,Very Dissatisfied,1.4,No,2,Urgent delivery
TXN-104088,2020-04-29,2020-05-10,PrimeSolutions,Manufacturing,United Kingdom,Latin America,SMB,Maria Santos,Partner,Software License,4949.75,359,0.36,1137254.56,665823.21,471431.35,0.15,170588.18,300843.17,227631.88,PayPal,refunded,Low,14,Dissatisfied,2.8,No,36,Renewal
TXN-100780,2020-04-19,2020-04-27,Acme Corp,Consulting,Philippines,Africa,Mid-Market,Kenji Tanaka,Social Media,Analytics Suite,9107.27,382,0.27,2539653.31,991929.82,1547723.49,0.15,380948.0,1166775.49,56730.24,Bank Transfer,Pending,Medium,11,,1.5,No,3,Follow-up required
TXN-100159,2020-07-28,2020-07-29,Orion Inc,Retail,Canada,Asia Pacific,Mid-Market,Carlos Rivera,Partner,Cloud Subscription,7697.13,340,0.39,1596384.76,1027724.49,568660.27,0.19,303313.1,265347.17,298917.41,Bank Transfer,Pending,Medium,18,Very Satisfied,3.7,No,20,First purchase
TXN-100002,2021-08-23,2021-10-16,PrimeSolutions,Retail,Singapore,Asia Pacific,Startup,Aisha Bello,Online,Training Package,9448.17,454,0.34,2831049.66,1562946.79,1268102.87,0.23,651141.42,616961.45,27683.07,,Pending,Low,29,Very Satisfied,4.9,Yes,19,None
TXN-102263,2020-06-01,2020-06-03,GlobalTech,Technology,Philippines,Middle East,Startup,Chen Wei,Cold Outreach,Training Package,14419.39,107,0.07,1434873.5,849298.49,585575.01,0.08,114789.88,470785.13,30857.43,Invoice Net 60,Refunded,Low,15,Neutral,3.0,Yes,9,VIP client
TXN-103216,02/12/2020,2020-04-08,Vertex Partners,Logistics,Australia,Asia Pacific,Enterprise,Kenji Tanaka,Cold Outreach,Integration Module,7974.86,481,0.05,3644112.28,2035193.73,1608918.55,0.23,838145.82,770772.73,337144.21,Cash,Cancelled,High,56,Satisfied,2.4,No,26,VIP client
TXN-102109,2022-11-30,2022-12-01,AlphaVentures,Real Estate,UAE,North America,Government,Kenji Tanaka,Partner,Custom Development,12918.27,366,0.28,3404222.51,1717499.34,1686723.17,0.25,851055.63,835667.54,150783.47,Bank Transfer,Refunded,High,52,Neutral,2.5,Yes,13,Renewal
TXN-100849,2022-06-13,2022-06-27,Orion Inc,Finance,United Kingdom,Latin America,Government,Kenji Tanaka,Direct Sales,Software License,8056.18,171,0.22,1074533.29,406757.66,667775.63,0.2,214906.66,452868.97,159908.94,Invoice Net 60,CANCELLED,Medium,23,Dissatisfied,3.8,Yes,30,Urgent delivery
TXN-102737,2020-03-09,2020-05-06,Orion Inc,Real Estate,United Kingdom,Middle East,SMB,Carlos Rivera,Social Media,Consulting Service,14540.15,446,0.27,4733982.04,3278675.39,1455306.65,0.14,662757.49,792549.16,190697.46,Credit Card,Completed,Low,24,,2.0,No,15,Renewal
TXN-102466,2021-09-18,2021-10-09,Acme Corp,FMCG,,Asia Pacific,Government,Lucas Müller,Cold Outreach,Support Contract,11659.69,159,0.16,1557268.2,817571.69,739696.51,0.25,389317.05,350379.46,128253.51,Credit Card,Refunded,,5,Satisfied,4.9,Yes,5,Escalated
TXN-103790,2021-11-26,2021-12-31,Orion Inc,Finance,Germany,Asia Pacific,Enterprise,Carlos Rivera,Online,Custom Development,13287.88,359,0.09,4341017.52,1800615.06,2540402.46,0.17,737972.98,1802429.48,439214.28,Bank Transfer,Processing,High,14,Very Satisfied,3.1,No,15,None
TXN-104243,2024-08-29,2024-09-24,NovaBiz,Finance,Philippines,Africa,Mid-Market,Kenji Tanaka,Cold Outreach,Training Package,573.64,497,0.19,230930.25,143064.98,87865.27,0.05,11546.51,76318.76,352535.82,Bank Transfer,Pending,Low,37,Very Satisfied,1.2,No,9,Negotiated price
TXN-101596,2022-09-17,2022-09-23,AlphaVentures,FMCG,Brazil,Latin America,Startup,James Teller,Direct Sales,Software License,7851.16,132,0.38,642538.93,258382.39,384156.54,0.16,102806.23,281350.31,385947.5,Credit Card,Processing,Critical,9,,1.2,Yes,32,Standard order
TXN-101776,2021-12-04,2022-02-02,Vertex Partners,Finance,Singapore,Europe,Mid-Market,Lucas Müller,Direct Sales,Software License,10120.77,299,0.33,2027493.85,1396052.21,631441.64,0.19,385223.83,246217.81,219839.35,Check,Pending,Low,11,Neutral,3.2,Yes,21,First purchase
TXN-101913,2020-11-16,2020-11-21,Zenith Ltd,Retail,Germany,Middle East,Startup,Aisha Bello,Partner,Custom Development,12414.94,283,0.25,2635071.02,1068052.61,1567018.41,0.27,711469.18,855549.23,474901.95,Check,Refunded,High,16,Satisfied,4.9,No,1,Urgent delivery
TXN-101043,2024-08-08,2024-09-08,GlobalTech,Real Estate,Australia,North America,SMB,Emma Clarke,Social Media,Integration Module,90.26,146,0.0,13177.96,5746.12,7431.84,0.26,3426.27,4005.57,11237.72,Bank Transfer,Pending,High,9,Very Dissatisfied,4.6,Yes,21,Standard order
TXN-104771,2020-02-14,2020-03-20,Nexus Co,E-Commerce,United States,Latin America,Mid-Market,Chen Wei,Referral,Analytics Suite,13479.59,422,0.05,5403967.63,3147827.95,2256139.68,0.24,1296952.23,959187.45,257298.96,Bank Transfer,Cancelled,Low,20,Dissatisfied,5.0,Yes,13,Urgent delivery
TXN-101544,2024-10-18,2024-10-21,AlphaVentures,Consulting,Canada,Asia Pacific,Mid-Market,Chen Wei,Referral,Analytics Suite,2674.23,104,0.16,233620.73,155711.69,77909.04,0.29,67750.01,10159.03,173177.53,Bank Transfer,Completed,Medium,0,Dissatisfied,4.1,No,27,Bulk order
TXN-102736,2021-02-19,2021-03-06,Zenith Ltd,FMCG,Australia,Africa,Mid-Market,James Teller,Social Media,Software License,14148.14,2,0.35,18392.58,8064.69,10327.89,0.07,1287.48,9040.41,335510.22,Invoice Net 60,Cancelled,Medium,0,Satisfied,7.2,Yes,11,Bulk order
TXN-103800,2020-05-17,2020-06-23,Zenith Ltd,Finace,Japan,Middle East,Startup,Maria Santos,Referral,Support Contract,5940.01,452,0.33,1798872.63,793223.34,1005649.29,0.17,305808.35,699840.94,489546.92,Invoice Net 60,Processing,Low,43,Neutral,4.5,Yes,14,First purchase
TXN-104674,2020-03-03,2020-03-31,Orion Inc,Healthcare,Australia,Europe,Mid-Market,Sofia Andrade,Social Media,Hardware,8065.66,439,0.01,3505416.49,2188586.66,1316829.83,0.15,525812.47,791017.36,410749.52,Invoice Net 30,Completed,High,13,Satisfied,3.2,Yes,13,--
TXN-100053,2022-04-27,2022-05-19,Orion Inc,Retail,United Kingdom,North America,Enterprise,Lucas Müller,,Training Package,12419.92,205,0.17,2113249.39,809966.32,1303283.07,0.16,338119.9,965163.17,334228.39,Invoice Net 60,Pending,High,11,Very Dissatisfied,0.0,No,10,Urgent delivery
TXN-101796,2021-03-13,2021-04-14,Vertex Partners,FMCG,Japan,Africa,Startup,Emma Clarke,Direct Sales,Analytics Suite,7336.86,217,0.06,1496572.7,877200.08,619372.62,0.18,269383.09,349989.53,392059.18,Cash,Pending,Medium,24,Very Satisfied,2.2,Yes,23,N/A
TXN-103588,2021-04-25,2021-06-14,PrimeSolutions,Retail,Australia,Asia Pacific,Startup,Chen Wei,Referral,Training Package,12169.8,33,0.24,305218.58,126633.45,178585.13,0.28,85461.2,93123.93,208247.24,PayPal,Pending,Low,0,Very Dissatisfied,4.1,No,29,Renewal
TXN-101911,2020-03-02,2020-03-08,BetaGroup,E-Commerce,Japan,Europe,Enterprise,Priya Nair,,Software License,8757.48,190,0.08,1530807.5,569590.61,961216.89,0.07,107156.53,854060.36,441718.36,Invoice Net 30,Completed,High,23,Dissatisfied,3.0,No,21,Follow-up required
TXN-102306,2021-06-22,2021-08-02,AlphaVentures,Finance,UAE,Africa,Enterprise,Carlos Rivera,Online,Support Contract,8449.45,192,0.31,1119383.14,567675.97,551707.17,0.19,212682.8,339024.37,381804.07,Cash,Pending,Critical,15,Neutral,1.5,No,17,None
TXN-102553,2023-05-03,2023-05-29,Vertex Partners,Technology,Canada,Asia Pacific,Mid-Market,Carlos Rivera,Social Media,Custom Development,1003.31,294,0.34,194682.27,110063.14,84619.13,0.29,56457.86,28161.27,38025.22,Check,Pending,Low,42,Satisfied,1.1,Yes,17,Renewal
TXN-102800,2022-02-22,2022-04-09,Orion Inc,Logistics,Germany,Asia Pacific,Government,Emma Clarke,Cold Outreach,Maintenance Plan,13707.31,334,0.32,3113204.25,1988581.35,1124622.9,0.17,529244.72,595378.18,103393.39,Bank Transfer,Cancelled,Medium,37,Neutral,4.1,No,2,Urgent delivery
TXN-100936,05/04/2020,2020-06-30,Zenith Ltd,Finance,Japan,North America,SMB,Aisha Bello,Cold Outreach,Custom Development,2077.65,109,0.29,160789.33,67902.05,92887.28,0.07,11255.25,81632.03,174909.26,Check,Processing,Medium,16,Satisfied,1.8,No,32,Standard order
TXN-104449,2020-03-23,2020-03-24,Zenith Ltd,E-Commerce,Singapore,Europe,Startup,Maria Santos,Cold Outreach,Custom Development,14517.29,4,0.25,43551.87,16111.52,27440.35,0.18,7839.34,19601.01,398237.45,PayPal,Cancelled,Medium,0,Dissatisfied,3.7,Yes,28,Bulk order
TXN-100824,2022-06-11,2022-07-09,GlobalTech,Retail,Germany,Asia Pacific,Enterprise,Sofia Andrade,Cold Outreach,Training Package,14588.04,343,0.16,4203106.08,1866327.86,2336778.22,0.07,294217.43,2042560.79,452968.61,Credit Card,Refunded,Low,25,Very Dissatisfied,2.2,No,24,Bulk order
TXN-104792,2022-09-11,2022-09-23,Zenith Ltd,Logistics,United States,Latin America,Government,Priya Nair,Trade Show,Cloud Subscription,4258.92,492,0.22,1634403.14,985474.67,648928.47,0.21,343224.66,305703.81,334464.57,Bank Transfer,CANCELLED,Medium,4,Very Dissatisfied,2.8,Yes,13,Negotiated price
TXN-103178,2023-11-03,2023-11-30,GlobalTech,Retail,Australia,North America,SMB,James Teller,Partner,Maintenance Plan,14690.13,423,0.08,5716810.99,3080059.95,2636751.04,0.2,1143362.2,1493388.84,96570.36,Credit Card,Processing,High,47,Neutral,2.0,Yes,26,VIP client
TXN-103401,12/21/2024,2025-01-10,Orion Inc,E-Commerce,UAE,North America,Enterprise,Sofia Andrade,Referral,Software License,11809.85,126,0.08,1368997.81,748452.21,620545.6,0.24,328559.47,291986.13,373696.59,Check,Processing,High,18,Neutral,2.0,Yes,35,Standard order
TXN-101389,2024-06-19,2024-06-29,PrimeSolutions,Consulting,United Kingdom,Africa,Government,Lucas Müller,Direct Sales,Training Package,13409.03,352,0.29,3351184.78,2002685.84,1348498.94,0.24,804284.35,544214.59,132292.97,Check,Refunded,High,28,,1.0,Yes,2,Renewal
TXN-103564,2023-11-17,2023-12-19,  Zenith Ltd  ,Healthcare,United States,Latin America,Enterprise,Emma Clarke,Online,Analytics Suite,13513.0,121,0.26,1209954.02,531524.08,678429.94,0.27,326687.59,351742.35,301118.93,Invoice Net 30,Refunded,High,15,Dissatisfied,1.7,Yes,5,Follow-up required
TXN-104936,2021-10-21,2021-12-08,PrimeSolutions,Real Estate,United States,Middle East,Startup,Emma Clarke,Direct Sales,Custom Development,5788.59,375,0.06,2040477.97,1168181.11,872296.86,0.08,163238.24,709058.62,447650.42,Bank Transfer,Refunded,Low,11,Very Dissatisfied,1.3,Yes,,Standard order
TXN-100884,2020-07-31,2020-08-01,AlphaVentures,Real Estate,Canada,Europe,mid-market,Lucas Müller,Partner,Training Package,14965.71,390,0.23,4494202.71,1776023.82,2718178.89,0.22,988724.6,1729454.29,61996.05,Check,Processing,Medium,30,,2.9,Yes,,Standard order
TXN-103899,2025-05-15,2025-06-23,Vertex Partners,Retail,UAE,Asia Pacific,Enterprise,Chen Wei,Social Media,Consulting Service,11194.43,190,0.09,1935516.95,1257155.78,678361.17,0.18,348393.05,329968.12,437181.91,Cash,Cancelled,Low,21,Dissatisfied,2.2,Yes,10,Standard order
TXN-103646,2025-03-07,2025-03-30,Vertex Partners,Technology,United States,Asia Pacific,Enterprise,Lucas Müller,Trade Show,Analytics Suite,620.99,1,0.17,515.42,302.06,213.36,0.26,134.01,79.35,479243.52,Invoice Net 30,Cancelled,High,0,Dissatisfied,2.3,Yes,7,NULL
TXN-101607,09/05/2020,2020-09-07,Acme Corp,Retail,Singapore,North America,Government,Emma Clarke,Social Media,Maintenance Plan,13295.0,131,0.01,1724228.55,698322.91,1025905.64,0.14,241392.0,784513.64,405863.96,Bank Transfer,Cancelled,Critical,11,Very Satisfied,3.4,No,13,Follow-up required
TXN-101594,2025-04-02,2025-05-21,Nexus Co,Real Estate,Brazil,Middle East,SMB,Chen Wei,Social Media,Hardware,12748.82,231,0.3,2061484.19,1384158.86,677325.33,0.23,474141.36,203183.97,340377.8,Invoice Net 60,Completed,High,29,Dissatisfied,3.8,Yes,30,Bulk order
TXN-100771,2022-04-07,2022-05-11,BetaGroup,Real Estate,Australia,Latin America,SMB,Lucas Müller,Online,Custom Development,10607.19,341,0.18,2965982.47,1854993.75,1110988.72,0.27,800815.27,310173.45,242639.39,Credit Card,Cancelled,Medium,20,Very Dissatisfied,4.0,Yes,17,None
TXN-102611,2020-03-06,2020-04-06,AlphaVentures,Retail,UAE,Middle East,Startup,Maria Santos,,Consulting Service,12752.18,242,0.22,2407101.5,1661970.65,745130.85,0.08,192568.12,552562.73,418970.61,Bank Transfer,Cancelled,High,10,Very Dissatisfied,1.8,Yes,27,Follow-up required
TXN-103950,2021-11-29,2022-01-04,NovaBiz,Manufacturing,Singapore,Europe,Mid-Market,Sofia Andrade,Direct Sales,Consulting Service,14604.04,297,0.26,3209675.91,1900907.95,1308767.96,0.29,930806.01,377961.95,366943.3,Credit Card,Refunded,Critical,43,Very Satisfied,2.3,Yes,13,First purchase
TXN-102273,2023-03-02,2023-04-06,GlobalTech,FMCG,Japan,Africa,Mid-Market,Maria Santos,Direct Sales,Training Package,9171.89,50,0.37,288914.53,106560.21,182354.32,0.22,63561.2,118793.12,144507.79,Cash,Refunded,Low,5,Very Dissatisfied,3.5,Yes,25,Negotiated price
TXN-101868,2022-09-05,2022-09-08,Orion Inc,Logistics,United States,Asia Pacific,Enterprise,Emma Clarke,Online,Analytics Suite,1452.0,60843,0.2,254390.4,121112.17,133278.23,0.26,66141.5,67136.73,184592.01,Credit Card,Completed,High,15,Very Dissatisfied,3.7,No,5,Follow-up required
TXN-101085,2022-09-12,2022-11-01,Vertex Partners,Consulting,United States,Europe,Mid-Market,Maria Santos,Referral,Analytics Suite,2243.68,285,0.06,601081.87,326776.8,274305.07,0.27,162292.1,112012.97,115832.33,PayPal,Refunded,Critical,32,Very Dissatisfied,,Yes,28,Standard order
TXN-100010,08/28/2023,2023-10-02,Acme Corp,Finance,Singapore,North America,Startup,Carlos Rivera,Social Media,Analytics Suite,12548.61,497,0.04,5987192.8,3674627.17,2312565.63,0.11,658591.21,1653974.42,206174.96,PayPal,Refunded,Critical,61,Satisfied,-1.0,Yes,14,Negotiated price
TXN-103705,11/27/2021,2021-11-28,PrimeSolutions,E-Commerce,Singapore,Europe,Mid-Market,Priya Nair,Cold Outreach,Support Contract,760.47,321,0.08,224582.0,136975.33,87606.67,0.28,62882.96,24723.71,189660.03,Check,Completed,Medium,18,Satisfied,4.9,Yes,33,Follow-up required
TXN-101325,2024-04-23,2024-05-19,BetaGroup,Manufacturing,UAE,Middle East,SMB,Lucas Müller,Referral,Hardware,9074.72,488,0.35,2878501.18,1773393.54,1105107.64,0.2,575700.24,529407.4,494379.59,PayPal,Refunded,Critical,47,Neutral,3.6,Yes,7,Renewal
TXN-103390,2022-04-09,2022-04-27,NovaBiz,Manufacturing,Canada,North America,Mid-Market,Emma Clarke,Trade Show,Integration Module,8244.89,448,0.22,2881094.36,1693860.69,1187233.67,0.24,691462.65,495771.02,264163.57,Cash,refunded,Low,36,Neutral,2.1,Yes,20,None
TXN-101463,2025-05-22,2025-06-28,Acme Corp,Logistics,Philippines,Middle East,Government,Maria Santos,Trade Show,Training Package,12539.1,131,0.37,1034851.92,649339.85,385512.07,0.22,227667.42,157844.65,484422.49,Check,Refunded,Low,17,Very Satisfied,4.1,Yes,29,Escalated
TXN-100806,2020-06-09,2020-07-07,PrimeSolutions,E-Commerce,Philippines,North America,Government,Emma Clarke,Partner,Training Package,10257.35,32,0.09,298694.03,166851.17,131842.86,0.24,71686.57,60156.29,279843.5,PayPal,Processing,High,3,Dissatisfied,2.7,No,14,Bulk order
